Unnamed: 0,Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
132153,17,12,Male,Black,3,HS,Public,City,89.01485489210212,89.1213410741288,91.24928315392278,3.315324307623902,0.9509099539588056,0.8605506735873021,1,0,0,0,0,3,2
160874,17,12,Male,Hispanic,2,HS,Private,Rural,59.35596287093441,52.59720501603876,43.50559383379458,2.06982740575679,0.7819955520978144,0.5063464485470808,1,0,1,0,1,4,2
95392,17,12,Female,Hispanic,1,HS,Public,Rural,56.24735303779779,68.65185993666222,63.06667883633974,2.492525565726724,0.8447695187101627,0.6190349092074674,1,0,0,0,0,2,2
50042,18,12,Male,Hispanic,1,<HS,Public,Rural,76.89204102858612,69.6254555265786,72.7779190503184,2.864485766973718,0.907564580403506,0.6443951337518916,1,0,0,0,1,5,2
238131,18,12,Male,White,2,<HS,Public,Rural,91.17683344245106,78.44233218546667,77.24815979907954,3.229797771657356,0.9554871446749944,1.385612235327495,0,0,0,1,1,2,2
224816,16,11,Female,Black,1,<HS,Public,City,80.22898065017785,72.18506417796274,73.27813493302612,3.2856609566686905,0.8894598365692834,1.2326879519269611,1,0,0,1,0,3,2
32702,17,12,Female,White,2,SomeCollege,Public,Town,59.27539868959039,65.74241186991598,60.60175215284527,2.258162224556905,0.8156796094506032,1.0080501432613915,1,0,1,1,0,3,2
13630,15,10,Female,White,1,HS,Public,Rural,72.77301729699447,69.98490823869616,70.21627389977627,2.349046225845154,0.856843744837631,0.593052327472257,1,0,0,0,0,3,3
229449,18,12,Female,White,1,SomeCollege,Public,City,75.63318254894648,83.38287609195474,77.8263229701471,3.1004421715669643,0.9185210272581222,0.959330285669498,1,1,1,0,1,5,2
163138,16,11,Female,White,4,Bachelors+,Public,Suburban,89.932227731138,93.95289013894164,88.74328997781069,3.750520669634197,0.9952654468108726,1.1827076950416917,1,1,1,0,0,3,1
226901,14,9,Male,White,3,SomeCollege,Public,Town,78.42993100923638,79.13200563902151,79.74620889290523,3.3603946803321887,0.9436354397486252,0.7387387879875043,1,0,0,0,0,3,1
1109,18,12,Female,White,2,HS,Public,Suburban,64.34014772870088,77.63250388515013,62.95379675396428,2.434169484513548,0.8815280050185882,0.8876614917593938,0,0,0,0,1,3,2
195050,16,11,Male,Hispanic,4,SomeCollege,Public,Rural,67.53056566610297,61.122435410562886,70.53063777703348,2.844163356736064,0.884151985016493,0.6747125509006016,1,1,1,1,0,3,2
143758,14,9,Female,Hispanic,1,HS,Private,Rural,83.86656248494647,75.60386781843802,65.00013629889003,2.8001257876330685,0.8599575268224312,1.0954566959605756,1,1,0,0,0,2,3
202006,15,10,Male,Black,2,HS,Public,Suburban,78.02152715383819,86.78126598240456,93.2690644474898,3.1354869964250764,0.9340420584734368,1.2785126144348211,0,1,0,0,1,3,2
210386,16,11,Female,Hispanic,4,HS,Public,Rural,66.15505886364802,64.72898849280375,71.92520612249736,2.452915526670193,0.8611267834365977,0.9505810474542122,1,0,1,1,0,3,1
41776,16,11,Male,Asian,4,Bachelors+,Public,Suburban,59.87288224075927,55.84316150317461,61.92568470963882,2.563440399535025,0.7710169162779351,0.4478260165614405,1,0,0,1,0,3,4
111148,17,12,Male,White,2,<HS,Public,Suburban,74.35132911218851,75.61465187910119,76.13494918644665,3.1118153827668134,0.8887119791502486,0.3137150308992471,1,1,0,0,0,3,2
166235,15,10,Female,Black,2,<HS,Public,Rural,68.2074324520336,69.24097635591973,57.36812315493198,2.474223348557831,0.8330006645842004,0.4962796185356272,1,1,0,0,0,3,1
101355,17,12,Male,White,1,HS,Public,Suburban,76.83380490353136,76.80511919946997,91.87830443856656,3.688439917289609,0.91695674352819,1.580727356467333,1,1,0,0,0,3,1
103003,18,12,Female,Black,2,<HS,Public,Town,75.67041845080004,67.77037099411078,67.04401177508764,3.4389421629336887,0.8539310138736207,0.8548441846160183,1,1,0,0,1,4,2
72315,15,10,Male,Hispanic,3,HS,Public,Town,75.20773653094284,76.84053409723603,78.44168897375167,2.900556125381621,0.8819068406869536,1.4095062028057903,0,1,0,0,0,2,2
101873,18,12,Female,Hispanic,2,SomeCollege,Public,Suburban,83.72059316459413,72.71023465577483,76.54818143810695,3.115087267540792,0.9085663632844404,1.331846310899942,1,1,0,1,0,2,1
183559,16,11,Male,Black,1,<HS,Public,Town,75.78857204477957,66.89562074207252,80.20432514219341,3.1564827508029776,0.9101968242432944,1.2707197111197823,1,1,0,0,0,2,4
90062,16,11,Male,White,1,<HS,Public,Town,67.67392475662882,63.69045717251353,65.5781490376192,2.861626385917171,0.8316953268854969,0.4809627346202033,1,0,0,0,0,2,1
41676,16,11,Male,White,4,SomeCollege,Public,Rural,70.40553037860671,77.59636133504146,72.39414528725756,3.26126974626582,0.8684337804224416,0.9919091785482916,1,0,0,1,0,3,2
110519,17,12,Female,Hispanic,3,SomeCollege,Public,City,81.29892972578358,66.40412296537004,70.56501663082146,2.7852946723556853,0.9156912239076812,0.5279989291888738,1,0,1,0,0,3,4
32987,15,10,Female,White,3,SomeCollege,Private,Suburban,66.93716982934112,70.1929000245485,64.29071322492584,2.600105166028321,0.8580638611550677,1.2885948193810837,1,0,0,0,0,3,2
218661,17,12,Female,White,2,SomeCollege,Public,City,86.35420240046328,73.67966486905276,81.13248209516323,2.7837113782984253,0.8964798153522971,1.8419698086583065,1,1,1,0,1,1,2
184807,18,12,Female,White,2,Bachelors+,Public,Suburban,81.49666848507918,71.58363757220229,79.7643036462568,3.010032633459548,0.8981436869612651,0.6088250435961602,1,1,0,1,1,1,4
25480,14,9,Male,Black,4,Bachelors+,Public,Suburban,72.73590787161741,83.76008713586246,73.10339733308464,3.047649942450388,0.9192937845563264,0.8520468965493097,1,0,1,1,1,4,1
40957,18,12,Male,Hispanic,1,SomeCollege,Public,Suburban,67.39727377988957,64.60387607131909,65.74442909002755,2.5874113936213905,0.8047919088043072,0.8518422149055019,1,1,0,1,0,4,3
201015,16,11,Female,Hispanic,4,Bachelors+,Private,Rural,80.71530656338514,85.41618688965174,83.5131967571186,3.5942072315795013,0.9439285479646348,0.8720510067107778,1,0,0,0,0,4,4
202262,16,11,Female,Two-or-more,3,SomeCollege,Public,Suburban,92.02020280855268,85.98793027084852,83.71147262511708,3.5976026928242013,0.9404886125926656,1.1669943472148696,1,0,0,1,1,4,2
78023,17,12,Male,White,1,<HS,Public,Suburban,72.1583272620521,73.11743399990918,76.5220042074483,2.983358563384408,0.9170393254962796,0.7390292240533367,1,0,0,0,1,3,2
227160,16,11,Male,Hispanic,1,HS,Public,City,60.252270383728096,71.94469920051586,65.62520855339478,2.88879187782793,0.8371735950208317,1.2310979218469933,1,1,0,0,0,4,3
201052,15,10,Male,Hispanic,3,Bachelors+,Public,Suburban,84.77454319746386,79.88858919698043,81.36780724090677,3.096938956488992,0.9184284297626906,1.38773602954228,1,1,0,1,0,3,2
101981,17,12,Female,Black,3,SomeCollege,Public,City,64.27330368330159,66.52681001979843,69.47359266265714,2.3675442116820213,0.8608832688740626,0.6762201010122322,1,1,0,1,1,4,3
214836,14,9,Male,White,1,<HS,Public,Town,73.39746788088522,85.02117887130458,69.45949560613069,2.953769578117308,0.918706161936739,1.272593992681418,1,0,0,0,1,3,2
152833,14,9,Male,Black,2,<HS,Public,Town,67.92781788988633,72.84006951061356,72.38153852398383,2.826034344438236,0.8542739397000816,0.3645093887201397,1,0,0,1,0,2,3
104962,16,11,Female,Hispanic,4,Bachelors+,Private,City,82.45219306110184,74.25373637541222,67.44719073998678,3.0876541163790643,0.911472940639026,1.017849982882406,1,0,1,0,1,4,3
190749,16,11,Female,Hispanic,1,<HS,Public,Suburban,90.32200965282738,76.02328836408473,82.9826537390406,3.510771790183673,0.92890097821024,1.3405798147524048,0,1,0,0,0,4,1
143530,14,9,Female,White,3,<HS,Private,Suburban,88.8175822112986,98.26990624674325,86.80309516618016,3.543721091170626,0.9931072022720112,1.079529233221383,1,1,0,0,0,2,1
191215,16,11,Male,Black,4,Bachelors+,Public,Rural,87.17573449925911,91.54021854539496,85.93394293267102,3.367267573646873,0.9559946811411272,0.7813848803907312,1,1,1,1,0,3,1
11873,14,9,Male,Hispanic,2,SomeCollege,Private,Suburban,95.95813676523495,86.7099262746755,78.88047573182048,3.0621806526044506,0.9940412250502184,1.6135345639037046,1,1,0,0,0,2,2
225985,15,10,Male,Black,1,SomeCollege,Private,Suburban,74.03415792101723,74.12773910044685,79.73427813653174,2.6570846491315527,0.9180811079286498,1.2380405763383016,1,0,0,0,0,4,2
108062,17,12,Female,Hispanic,4,Bachelors+,Public,Suburban,74.07623023778203,67.28950796189984,65.41694843634255,2.7516447436284697,0.8876275453994302,0.5637726600658512,1,1,0,1,0,3,2
125136,16,11,Male,Hispanic,3,<HS,Public,Town,69.37573030198338,81.69336425365908,76.20030127813929,3.045676662306999,0.8684320759202394,0.9133916148370406,1,0,0,0,0,3,1
139197,18,12,Female,Two-or-more,2,<HS,Public,Suburban,83.1417998067609,74.94404867453251,75.97718114976787,3.111066707437488,0.8961609281083117,1.2543329598995827,1,1,1,0,0,4,2
99717,14,9,Male,Black,2,<HS,Public,Suburban,68.6807059001657,68.6972798275193,79.92055270556556,3.278646287581306,0.9052404920131502,0.6133063510541261,1,1,0,0,0,4,3
156741,18,12,Female,Black,1,HS,Public,Town,74.1746167400569,59.74584483561501,66.34405789170884,2.568448174837615,0.8608611760013138,0.55101400012974,1,0,0,0,0,3,2
85583,15,10,Female,White,1,<HS,Public,City,70.92137638394081,68.61005952285959,64.94358584430827,2.7948501931232315,0.8467049982626026,1.2783614745447296,1,1,0,0,0,3,2
198606,16,11,Male,Hispanic,1,<HS,Public,City,84.31584387244763,69.99639857363995,81.77560427496712,3.080939058085874,0.9099783301031704,1.3408877747227976,1,0,0,0,0,4,4
235587,16,11,Male,Black,1,<HS,Public,Suburban,88.03768667764703,76.60723254080337,73.80608752740956,2.7394912260780746,0.9509050087998928,1.1923247668696555,1,1,0,0,0,3,2
204589,17,12,Female,Hispanic,1,SomeCollege,Public,Suburban,73.63169652114134,79.15115940550527,78.75145204428867,2.953184294215196,0.9038722518973494,0.9607817518641232,0,0,0,0,0,3,2
91847,14,9,Male,Black,4,SomeCollege,Public,Suburban,85.6721935116507,93.3237453879784,89.84705709597029,3.751285038648278,1.0,1.5607440559478651,1,0,0,0,0,2,1
210731,15,10,Male,Hispanic,4,SomeCollege,Public,Suburban,87.67192728284593,78.66273781360194,81.59460147648299,3.522226128618638,0.9311260807927212,1.4601180090749004,1,1,0,0,0,4,4
15295,14,9,Female,Hispanic,2,SomeCollege,Public,Suburban,63.14039506644718,68.7457038079897,67.29614577945058,2.31752860074498,0.8606200807031877,0.3891026675918559,1,1,0,1,0,4,1
204936,18,12,Male,White,2,<HS,Public,Suburban,92.14257731415348,91.35230392338018,88.1595874944859,4.0,0.984335806285908,1.8221484858633503,1,1,0,0,0,2,3
195122,17,12,Female,Hispanic,3,HS,Public,Suburban,79.63875725224754,80.13260444602531,79.67053665512438,2.7511777655599072,0.9068640482263448,1.7703994048048235,1,1,0,0,0,2,1
147391,15,10,Female,White,3,HS,Private,Rural,72.99791852342005,58.84891334952831,63.85459387764415,2.698454156974924,0.8154741026065443,0.616952696711972,1,1,0,1,0,3,4
118606,18,12,Male,Hispanic,4,SomeCollege,Private,City,71.79508531052731,67.21060145162302,58.64041574143951,2.9029128574497607,0.8141974285926623,0.4498802969050164,1,1,0,1,0,2,1
96557,16,11,Male,Hispanic,3,HS,Public,Rural,70.56595520428105,73.7452023371578,66.78649136929384,3.0655327055531623,0.887326189904923,0.9393678661824716,0,0,0,0,0,3,1
93442,14,9,Female,Hispanic,2,HS,Public,Suburban,61.24002266527111,61.865468752009264,67.06696759831111,2.7636764269872964,0.8340406251437682,0.4440071547242258,1,0,0,0,0,4,1
46470,18,12,Female,Two-or-more,3,Bachelors+,Public,Suburban,81.8998835067585,73.62027363603228,81.09855367555782,2.794677625003425,0.9356689912368094,0.9992948491959216,1,0,0,0,0,3,4
102588,15,10,Female,Black,2,Bachelors+,Private,City,68.31074162144657,78.19641997902511,69.57825155650964,3.390772819735188,0.9140747530844464,0.4999551333692034,1,0,0,0,0,2,3
91735,16,11,Male,Hispanic,4,HS,Public,Rural,77.6259405742349,86.1823169552756,81.25939971445464,2.716123775768533,0.9101840441071646,0.9869492613875492,1,0,0,0,0,4,2
234713,18,12,Female,White,2,HS,Public,Suburban,81.77921097658529,83.47617841008874,85.15061724005837,3.775188653856453,0.937031964019948,1.1770789577218856,1,1,0,0,0,2,2
119385,14,9,Female,Black,4,Bachelors+,Private,Suburban,82.83400013133897,79.86736098878491,71.43411238311835,2.852456659775153,0.9027899800012474,0.9455663617926662,1,0,1,1,0,3,2
25337,17,12,Female,Hispanic,3,Bachelors+,Public,Suburban,82.33473094246366,69.91068083173056,69.29195373574646,2.837955468924456,0.8631780719430764,1.032099754824723,1,1,0,1,1,3,3
155078,15,10,Male,Hispanic,3,SomeCollege,Private,Suburban,67.11826130414245,76.43380181399493,73.63338664780055,3.0130252085500406,0.8711393183151513,0.8437162264754818,0,1,0,1,0,2,2
7687,15,10,Male,Two-or-more,1,HS,Public,Suburban,73.34921071193101,73.63971565328909,64.10573070596739,2.7962448945481384,0.870386412363235,1.3905315250533823,0,0,0,0,0,2,4
38924,15,10,Female,White,2,SomeCollege,Public,Rural,86.87559548619546,77.0107830282901,81.60940175908952,3.502714572718625,0.8922872747684156,1.2214131770452192,1,0,1,1,0,4,2
170246,15,10,Female,White,4,SomeCollege,Public,City,56.95151044854825,65.48837167439493,67.39137524894086,2.1245823157288046,0.8162149083084395,0.4503077004058662,1,1,1,1,0,2,2
161950,16,11,Female,Asian,2,HS,Public,Suburban,78.64490394359282,77.77970325632533,89.2036149962372,3.3045834768039364,0.9513857631204355,1.6086159620269431,1,1,0,0,0,4,3
178477,16,11,Female,Hispanic,3,<HS,Public,Rural,74.98751608156061,79.4124748285375,87.26197801338566,3.4601811858260203,0.9309186032423604,0.6243392921170153,1,1,1,0,0,4,3
111275,18,12,Male,Asian,3,<HS,Public,Suburban,95.3017157164619,77.33948480030196,96.53660327141571,3.1810549672837736,1.0,0.9735102002697836,1,0,0,0,0,4,2
120751,18,12,Male,White,1,<HS,Public,Suburban,75.48254248457704,58.96905373710243,74.768825001482,2.5131623576362347,0.8927264557784459,1.081355033689059,1,1,1,0,0,3,4
123822,16,11,Female,White,2,HS,Public,Town,59.16442357107082,58.586963779017815,68.13537660723553,2.642077261639471,0.8012388369911115,0.7220142307476516,0,0,0,1,0,3,1
150749,18,12,Female,Hispanic,2,SomeCollege,Public,Suburban,66.45008644078584,58.598877884302304,59.7491496130608,2.079383696912392,0.8037029541787185,1.1500732824031292,1,1,1,0,0,3,1
88725,14,9,Male,Hispanic,3,SomeCollege,Public,City,76.64541564310078,77.72355639988297,72.69710145995748,2.764544078135974,0.9137907828384468,1.144058451872106,1,1,0,1,1,4,3
76486,18,12,Female,Hispanic,3,HS,Public,Suburban,69.28157314382042,61.33220592922535,60.928850609908025,2.981977143370464,0.8437716836065668,0.8339283570681507,1,1,1,0,0,3,1
142014,18,12,Female,Hispanic,1,<HS,Public,Rural,67.27112707969563,70.37477079042337,67.97804588201474,3.0539512929273043,0.8866060865981774,0.7407609796328753,0,0,1,1,0,2,2
208533,15,10,Female,White,4,SomeCollege,Public,Suburban,67.60273083270314,68.67866379764732,63.39755152273278,2.829617174156759,0.8535247665005138,1.108727035545859,1,0,0,0,0,3,2
5858,16,11,Female,Hispanic,2,SomeCollege,Public,Suburban,68.92414902657755,75.6231326687828,75.91962209569354,2.9159979278610444,0.8866853210060844,0.8623561759231935,1,1,0,0,1,4,1
60462,14,9,Female,White,2,SomeCollege,Public,Rural,81.36798909365422,81.22030505963363,80.52603026169423,3.0114617739615417,0.9348095125554658,1.4473409281306362,0,1,0,1,0,2,2
139705,15,10,Female,Asian,3,Bachelors+,Public,Rural,82.0397187423508,77.86495734771793,84.9192179076668,2.991144151027437,0.9496165159335804,1.0867763820015934,1,0,0,1,0,3,3
202867,15,10,Male,Other,2,SomeCollege,Public,City,75.6864528386114,75.00005703814216,84.92474671430439,3.4678944168838672,0.945708885809823,1.0950171897465393,1,1,0,0,0,4,1
68253,15,10,Male,Hispanic,2,HS,Public,Suburban,72.39200698431907,89.77745927796676,75.83510629786561,3.4533676039951144,0.9166741334721976,1.2972586980330747,1,1,0,0,0,5,1
105625,18,12,Male,Black,1,SomeCollege,Public,Suburban,73.61183050281777,62.49047676962386,64.931854733016,3.00121128526455,0.8622144806254606,0.6631697584758818,1,1,0,1,0,3,3
17008,17,12,Male,Hispanic,3,Bachelors+,Public,Rural,82.90410931492563,75.18433058779183,79.98632886959548,2.6534978272296788,0.9156440752149084,1.126766550491815,1,1,1,1,1,3,2
84009,17,12,Female,Black,4,SomeCollege,Private,City,66.6899644341967,72.89408000052066,81.70575083104865,2.693863552017916,0.9276498195344433,0.534878373199204,1,0,0,0,1,3,3
138220,16,11,Female,White,1,HS,Public,Town,71.0396554583064,69.81856752732138,64.2605052700934,2.4279166746258785,0.8415939016738436,1.0450901568088864,1,1,0,1,0,4,3
79748,16,11,Male,Hispanic,2,<HS,Public,Suburban,68.65772138812093,71.08787715115392,71.83004073416382,2.9026612449627085,0.8885144958505956,0.8988034612329614,1,0,0,0,1,2,4
60571,17,12,Male,Hispanic,3,HS,Public,Rural,76.34328195622305,77.05495491594411,79.38811210675821,3.0445099221385217,0.9135361337992284,1.150799218501867,1,0,1,1,0,2,3
229568,17,12,Male,Hispanic,2,HS,Public,Town,100.0,100.0,98.81036747049548,3.955625972869951,1.0,1.5473354079865806,1,1,0,0,0,4,2
187626,16,11,Male,White,1,HS,Public,Suburban,99.05887556408874,97.3166977925153,100.0,3.695704130588179,0.9858502211849292,1.5692625335695995,1,0,0,1,0,2,2
27191,16,11,Female,Hispanic,3,SomeCollege,Private,City,86.51873495062155,87.07618774404905,83.75989591418735,2.967495977998478,0.9491758504190054,1.010625242221385,1,1,0,1,0,3,2
158240,18,12,Female,Hispanic,1,<HS,Public,Town,66.83289640403933,63.42523245721354,66.2432680207019,2.420220598076772,0.8723872164380955,0.7269357218558197,1,1,0,0,1,3,2
101018,16,11,Male,White,1,<HS,Public,City,95.65364562947228,87.30419294483848,79.82417134874906,3.642852605810427,0.9720080734404786,1.1378073390880483,1,0,1,0,1,3,2
4671,18,12,Male,White,4,SomeCollege,Private,City,68.29264099824924,87.13352454107752,77.40356513862174,3.494184985352822,0.9023620803105696,1.147619510517053,1,1,0,0,1,5,1
116137,17,12,Female,Two-or-more,2,<HS,Private,Suburban,72.35243542719815,69.92196543417546,68.69957266159766,3.079285835976993,0.911999718479426,1.0245195654558883,1,0,0,1,0,5,3
129983,17,12,Female,Asian,4,SomeCollege,Public,Town,84.66582824760486,94.3675968484366,90.8783162229397,3.613050380625176,0.9776974938703044,1.430719097003318,1,0,0,1,0,3,2
217913,16,11,Female,Black,4,HS,Public,Suburban,98.22375415022066,100.0,100.0,3.752048362480862,1.0,1.176538675068948,1,0,0,1,0,3,2
156754,17,12,Male,Asian,3,SomeCollege,Private,Suburban,67.16388561308321,65.79405173739802,63.41164144785224,2.619811127293465,0.8391699161488755,0.6100934144986077,1,1,0,0,0,4,2
150373,16,11,Female,White,3,SomeCollege,Public,City,86.41193339106539,80.62610939612388,71.24952963049056,3.103142220461595,0.9257668109306998,0.9138355030240866,1,1,0,1,0,3,4
153688,15,10,Male,White,4,Bachelors+,Public,Suburban,84.4733854264032,82.0240910755452,82.56999843233285,3.2710949801639018,0.93715521197075,0.9737667167626314,1,1,0,0,0,2,1
77217,17,12,Male,Black,1,SomeCollege,Public,City,76.3183574212346,59.99985795461361,62.42562606711326,2.9426669123824007,0.8566379622895474,0.5296857941593378,0,1,0,1,0,4,2
24699,17,12,Male,Hispanic,2,Bachelors+,Public,Suburban,57.03448517400039,71.58018367719939,62.52909766220647,2.459142784549978,0.7915271911052354,0.353411939313871,1,0,0,0,1,4,1
88052,17,12,Female,Black,3,HS,Public,Rural,84.41066902987541,85.81564322548007,91.72857104173708,3.4069967276493704,0.9517640668689108,1.0620926979701306,1,0,0,0,0,2,2
13952,16,11,Male,White,4,SomeCollege,Public,Rural,73.5811164995611,87.0874536406836,70.90205011989761,2.701220228125932,0.903164399913314,1.4842860564558316,1,1,0,0,0,5,2
